1.200001173252989E+08	-9.249637333040920E+07 1.770852648256717E+01	2.349279821233383E+01
1.295635854132027E+08	7.503815829107032E+08   -1.304091284595686E+01	2.835301904179676E+00
-1.063632774207059E+09	8.681778941447020E+08   -6.642609639715901E+00	-7.508757384296845E+00
