1.157609417813183E+08  9.296782872035775E+07    -1.912654124202721E+01	 2.311549469905001E+01
4.099276708914302E+07	7.643482225971000E+08   -1.321398082271867E+01	1.309092405849473E+00
-1.107135862067300E+09	8.165790688794980E+08	-6.267852888552441E+00	-7.799902926146835E+00
