1.244333338544947E+08	-8.629061323046255E+07  1.649038069271129E+01	2.438024835550431E+01
1.261820889762661E+08	7.511088908707261E+08   -1.305094352985244E+01	 2.777336817292379E+00
-1.065352654703565E+09	8.662299582277528E+08   -6.627801039386958E+00	-7.521537029862397E+00
