-1.465076111866585E+08  -2.973161678097044E+07  5.444916129128994E+00   -2.929290020329132E+01
2.790267851823303E+08   7.016415755955455E+08   -1.230612439176204E+01  5.442874696633725E+00
-9.819119600084189E+08  9.532112383637041E+08   -7.261044080063932E+00  -6.954909126802585E+00
