1.229907580318575E+08	-8.838465612604927E+07  1.690172978569827E+01	2.409172946832930E+01
1.273095748746072E+08	7.508680838161075E+08   -1.304744011084923E+01	 2.797406659847214E+00
-1.064779789133619E+09	8.668796395968899E+08   -6.632948568553867E+00	-7.517338705577121E+00
