1.439499338063904E+08   -4.501039010586976E+07  8.415311788888911E+00   2.831597743867901E+01
1.103684896887148E+08	7.543016811214004E+08   -1.309352942244424E+01	2.503650206820343E+00
-1.073328635371196E+09	8.571007177286015E+08	-6.562187951822629E+00	-7.574470327647103E+00
