1.285448830612052E+08	-7.986345695704521E+07  1.522773970118584E+01	2.520063473434745E+01
1.227976487451390E+08	7.518210576902237E+08   -1.306258719885187E+01	 2.716903022476491E+00
-1.067068545127577E+09	8.642788458299809E+08   -6.612087213248478E+00	-7.533009474180394E+00
