-2.753126391894513E+07  1.444972471173636E+08   -2.973906394248862E+01 -5.692175976123417E+00
3.718088679288231E+08	6.528823634463558E+08   -1.151900570182300E+01	7.083043423766395E+00
-9.239390896072524E+08	1.005762310032684E+09	-7.646417801805516E+00	-6.556209658683437E+00

