2.475606528882589E+07  -1.500554175971490E+08    2.889422203560686E+01	 4.736928502107916E+00
1.799343839343248E+08	7.376579770647298E+08   -1.286065146002649E+01	3.708014768025203E+00
-1.037402457639330E+09	8.970304305086548E+08	-6.851825743495584E+00	-7.332919109448881E+00
