1.272108000253473E+08	-8.202936078268716E+07  1.565310368067725E+01	2.493476079318357E+01
1.239260805696602E+08	7.515853936889964E+08   -1.305822148045535E+01	 2.737177909779778E+00
-1.066497037004211E+09	8.649295442597560E+08   -6.617293149121738E+00	-7.529419206559986E+00
