1.378610122563758E+08	-6.177488728787534E+07 1.169149630863182E+01	2.706211706600666E+01
1.137612089303326E+08	7.536453074586720E+08   -1.308477911369148E+01	2.561404858462765E+00
-1.071625908882991E+09	8.590623617751710E+08   -6.575847993733790E+00	-7.561839684977295E+00
